"","X","date","PL","plr"
"3010",3010,2019-07-16,26846.2123396527,0
"3011",3011,2019-07-17,0,0
"3012",3012,2019-07-18,0,0
"3013",3013,2019-07-19,0,0
"3014",3014,2019-07-22,0,0
"3015",3015,2019-07-23,-148196.545963154,0
"3016",3016,2019-07-24,0,0
"3017",3017,2019-07-25,0,0
"3018",3018,2019-07-26,0,0
"3019",3019,2019-07-29,0,0
"3020",3020,2019-07-30,299297.893449967,0
"3021",3021,2019-07-31,0,0
"3022",3022,2019-08-02,0,0
"3023",3023,2019-08-05,0,0
"3024",3024,2019-08-06,121816.2008895,0
"3025",3025,2019-08-07,0,0
"3026",3026,2019-08-08,0,0
"3027",3027,2019-08-09,0,0
"3028",3028,2019-08-12,0,0
"3029",3029,2019-08-13,549745.106578315,0
"3030",3030,2019-08-14,0,0
"3031",3031,2019-08-15,0,0
"3032",3032,2019-08-16,0,0
"3033",3033,2019-08-19,0,0
"3034",3034,2019-08-20,67537.1101611736,0
"3035",3035,2019-08-21,0,0
"3036",3036,2019-08-22,0,0
"3037",3037,2019-08-23,0,0
"3038",3038,2019-08-26,0,0
"3039",3039,2019-08-27,-86528.2633986891,0
"3040",3040,2019-08-28,0,0
"3041",3041,2019-08-29,0,0
"3042",3042,2019-08-30,0,0
"3043",3043,2019-09-03,30660.1432767491,0
"3044",3044,2019-09-04,0,0
"3045",3045,2019-09-05,0,0
"3046",3046,2019-09-06,0,0
"3047",3047,2019-09-09,0,0
"3048",3048,2019-09-10,-71961.4047400009,0
"3049",3049,2019-09-11,0,0
"3050",3050,2019-09-12,0,0
"3051",3051,2019-09-13,0,0
"3052",3052,2019-09-16,0,0
"3053",3053,2019-09-17,-95928.4525199999,0
"3054",3054,2019-09-18,0,0
"3055",3055,2019-09-19,0,0
"3056",3056,2019-09-20,0,0
"3057",3057,2019-09-23,0,0
"3058",3058,2019-09-24,280381.870638092,0
"3059",3059,2019-09-25,0,0
"3060",3060,2019-09-26,0,0
"3061",3061,2019-09-27,0,0
"3062",3062,2019-09-30,0,0
"3063",3063,2019-10-01,589774.598515475,0
"3064",3064,2019-10-02,0,0
"3065",3065,2019-10-03,0,0
"3066",3066,2019-10-04,0,0
"3067",3067,2019-10-07,0,0
"3068",3068,2019-10-08,-119297.132903209,0
"3069",3069,2019-10-09,0,0
"3070",3070,2019-10-10,0,0
"3071",3071,2019-10-11,0,0
"3072",3072,2019-10-14,0,0
"3073",3073,2019-10-15,-226967.363546096,0
"3074",3074,2019-10-16,0,0
"3075",3075,2019-10-17,0,0
"3076",3076,2019-10-18,0,0
"3077",3077,2019-10-21,0,0
"3078",3078,2019-10-22,91339.6981000003,0
"3079",3079,2019-10-23,0,0
"3080",3080,2019-10-24,0,0
"3081",3081,2019-10-25,0,0
"3082",3082,2019-10-28,0,0
"3083",3083,2019-10-29,18636.6129000007,0
"3084",3084,2019-10-30,0,0
"3085",3085,2019-10-31,0,0
"3086",3086,2019-11-01,0,0
"3087",3087,2019-11-04,0,0
"3088",3088,2019-11-05,-9881.33633999965,0
"3089",3089,2019-11-06,0,0
"3090",3090,2019-11-07,0,0
"3091",3091,2019-11-08,0,0
"3092",3092,2019-11-11,0,0
"3093",3093,2019-11-12,-97688.0101199996,0
"3094",3094,2019-11-13,0,0
"3095",3095,2019-11-14,0,0
"3096",3096,2019-11-15,0,0
"3097",3097,2019-11-18,0,0
"3098",3098,2019-11-19,-33157.2215799996,0
"3099",3099,2019-11-20,0,0
"3100",3100,2019-11-21,0,0
"3101",3101,2019-11-22,0,0
"3102",3102,2019-11-25,0,0
"3103",3103,2019-11-26,-39166.2156599996,0
"3104",3104,2019-11-27,0,0
"3105",3105,2019-11-29,0,0
"3106",3106,2019-12-02,0,0
"3107",3107,2019-12-03,-62020.3425734434,0
"3108",3108,2019-12-04,0,0
"3109",3109,2019-12-05,0,0
"3110",3110,2019-12-06,0,0
"3111",3111,2019-12-09,0,0
"3112",3112,2019-12-10,-3720.6313502029,0
"3113",3113,2019-12-11,0,0
"3114",3114,2019-12-12,0,0
"3115",3115,2019-12-13,0,0
"3116",3116,2019-12-16,0,0
"3117",3117,2019-12-17,142946.036060001,0
"3118",3118,2019-12-18,0,0
"3119",3119,2019-12-19,0,0
"3120",3120,2019-12-20,0,0
"3121",3121,2019-12-23,0,0
"3122",3122,2019-12-27,-11220.2159999997,0
"3123",3123,2019-12-30,0,0
"3124",3124,2020-01-03,-49800.2919999999,0
"3125",3125,2020-01-06,0,0
"3126",3126,2020-01-07,24942.1583488028,0
"3127",3127,2020-01-08,0,0
"3128",3128,2020-01-09,0,0
"3129",3129,2020-01-10,0,0
"3130",3130,2020-01-13,0,0
"3131",3131,2020-01-14,32068.6122670626,0
"3132",3132,2020-01-15,0,0
"3133",3133,2020-01-16,0,0
"3134",3134,2020-01-17,0,0
"3135",3135,2020-01-21,11934.6288000004,0
"3136",3136,2020-01-22,0,0
"3137",3137,2020-01-23,0,0
"3138",3138,2020-01-24,0,0
"3139",3139,2020-01-27,0,0
"3140",3140,2020-01-28,329936.672097645,0
"3141",3141,2020-01-29,0,0
"3142",3142,2020-01-30,0,0
"3143",3143,2020-01-31,0,0
"3144",3144,2020-02-03,0,0
"3145",3145,2020-02-04,527256.276113114,0
"3146",3146,2020-02-05,0,0
"3147",3147,2020-02-06,0,0
"3148",3148,2020-02-07,0,0
"3149",3149,2020-02-10,0,0
"3150",3150,2020-02-11,-104898.658084752,0
"3151",3151,2020-02-12,0,0
"3152",3152,2020-02-13,0,0
"3153",3153,2020-02-14,0,0
"3154",3154,2020-02-18,65324.0259999997,0
"3155",3155,2020-02-19,0,0
"3156",3156,2020-02-20,0,0
"3157",3157,2020-02-21,0,0
"3158",3158,2020-02-24,0,0
"3159",3159,2020-02-25,-741042.064788478,0
"3160",3160,2020-02-26,0,0
"3161",3161,2020-02-27,0,0
"3162",3162,2020-02-28,0,0
"3163",3163,2020-03-02,0,0
"3164",3164,2020-03-03,-937383.6243,0
"3165",3165,2020-03-04,0,0
"3166",3166,2020-03-05,0,0
"3167",3167,2020-03-06,0,0
"3168",3168,2020-03-09,0,0
"3169",3169,2020-03-10,509122.3649,0
"3170",3170,2020-03-11,0,0
"3171",3171,2020-03-12,0,0
"3172",3172,2020-03-13,0,0
"3173",3173,2020-03-16,0,0
"3174",3174,2020-03-17,1356020.72812,0
"3175",3175,2020-03-18,0,0
"3176",3176,2020-03-19,0,0
"3177",3177,2020-03-20,0,0
"3178",3178,2020-03-23,0,0
"3179",3179,2020-03-24,2359169.64016,0
"3180",3180,2020-03-25,0,0
"3181",3181,2020-03-26,0,0
"3182",3182,2020-03-27,0,0
"3183",3183,2020-03-30,0,0
"3184",3184,2020-03-31,-158556.193634001,0
"3185",3185,2020-04-01,0,0
"3186",3186,2020-04-02,0,0
"3187",3187,2020-04-03,0,0
"3188",3188,2020-04-06,0,0
"3189",3189,2020-04-07,330344.830709035,0
"3190",3190,2020-04-08,0,0
"3191",3191,2020-04-09,0,0
"3192",3192,2020-04-14,-494888.17488,0
"3193",3193,2020-04-15,0,0
"3194",3194,2020-04-16,0,0
"3195",3195,2020-04-17,0,0
"3196",3196,2020-04-20,0,0
"3197",3197,2020-04-21,1042381.35311477,0
"3198",3198,2020-04-22,0,0
"3199",3199,2020-04-23,0,0
"3200",3200,2020-04-24,0,0
"3201",3201,2020-04-27,0,0
"3202",3202,2020-04-28,244663.187687637,0
"3203",3203,2020-04-29,0,0
"3204",3204,2020-04-30,0,0
"3205",3205,2020-05-04,0,0
"3206",3206,2020-05-05,66298.0835750981,0
"3207",3207,2020-05-06,0,0
"3208",3208,2020-05-07,0,0
"3209",3209,2020-05-08,0,0
"3210",3210,2020-05-11,0,0
"3211",3211,2020-05-12,563656.299440001,0
"3212",3212,2020-05-13,0,0
"3213",3213,2020-05-14,0,0
"3214",3214,2020-05-15,0,0
"3215",3215,2020-05-18,0,0
"3216",3216,2020-05-19,204505.638932615,0
"3217",3217,2020-05-20,0,0
"3218",3218,2020-05-22,0,0
"3219",3219,2020-05-26,-47993.627075354,0
"3220",3220,2020-05-27,0,0
"3221",3221,2020-05-28,0,0
"3222",3222,2020-05-29,0,0
"3223",3223,2020-06-02,-351034.565111373,0
"3224",3224,2020-06-03,0,0
"3225",3225,2020-06-04,0,0
"3226",3226,2020-06-05,0,0
"3227",3227,2020-06-08,0,0
"3228",3228,2020-06-09,359861.22698,0
"3229",3229,2020-06-10,0,0
"3230",3230,2020-06-11,0,0
"3231",3231,2020-06-12,0,0
"3232",3232,2020-06-15,0,0
"3233",3233,2020-06-16,-542317.935201378,0
"3234",3234,2020-06-17,0,0
"3235",3235,2020-06-18,0,0
"3236",3236,2020-06-19,0,0
"3237",3237,2020-06-22,0,0
"3238",3238,2020-06-23,-177504.007486971,0
"3239",3239,2020-06-24,0,0
"3240",3240,2020-06-25,0,0
"3241",3241,2020-06-26,0,0
"3242",3242,2020-06-29,0,0
"3243",3243,2020-06-30,228553.939630197,0
"3244",3244,2020-07-01,0,0
"3245",3245,2020-07-02,0,0
"3246",3246,2020-07-06,0,0
"3247",3247,2020-07-07,336884.267740001,0
"3248",3248,2020-07-08,0,0
"3249",3249,2020-07-09,0,0
"3250",3250,2020-07-10,0,0
"3251",3251,2020-07-13,0,0
"3252",3252,2020-07-14,-41636.8896758519,0
"3253",3253,2020-07-15,0,0
"3254",3254,2020-07-16,0,0
"3255",3255,2020-07-17,0,0
"3256",3256,2020-07-20,0,0
"3257",3257,2020-07-21,7203.55557999993,0
"3258",3258,2020-07-22,0,0
"3259",3259,2020-07-23,0,0
"3260",3260,2020-07-24,0,0
"3261",3261,2020-07-27,0,0
"3262",3262,2020-07-28,75183.8170199993,0
"3263",3263,2020-07-29,0,0
"3264",3264,2020-07-30,0,0
"3265",3265,2020-07-31,0,0
"3266",3266,2020-08-03,0,0
"3267",3267,2020-08-04,-114845.32454,0
"3268",3268,2020-08-05,0,0
"3269",3269,2020-08-06,0,0
"3270",3270,2020-08-07,0,0
"3271",3271,2020-08-10,0,0
"3272",3272,2020-08-11,581238.828658898,0
"3273",3273,2020-08-12,0,0
"3274",3274,2020-08-13,0,0
"3275",3275,2020-08-14,0,0
"3276",3276,2020-08-17,0,0
"3277",3277,2020-08-18,-113706.2115,0
"3278",3278,2020-08-19,0,0
"3279",3279,2020-08-20,0,0
"3280",3280,2020-08-21,0,0
"3281",3281,2020-08-24,0,0
"3282",3282,2020-08-25,-77160.7088799991,0
"3283",3283,2020-08-26,0,0
"3284",3284,2020-08-27,0,0
"3285",3285,2020-08-28,0,0
"3286",3286,2020-08-31,0,0
"3287",3287,2020-09-01,-281157.281097332,0
"3288",3288,2020-09-02,0,0
"3289",3289,2020-09-03,0,0
"3290",3290,2020-09-04,0,0
"3291",3291,2020-09-08,166721.226941966,0
"3292",3292,2020-09-09,0,0
"3293",3293,2020-09-10,0,0
"3294",3294,2020-09-11,0,0
"3295",3295,2020-09-14,0,0
"3296",3296,2020-09-15,745.197379874204,0
"3297",3297,2020-09-16,0,0
"3298",3298,2020-09-17,0,0
"3299",3299,2020-09-18,0,0
"3300",3300,2020-09-21,0,0
"3301",3301,2020-09-22,141161.281467486,0
"3302",3302,2020-09-23,0,0
"3303",3303,2020-09-24,0,0
"3304",3304,2020-09-25,0,0
"3305",3305,2020-09-28,0,0
"3306",3306,2020-09-29,51822.3262251552,0
"3307",3307,2020-09-30,0,0
"3308",3308,2020-10-01,0,0
"3309",3309,2020-10-02,0,0
"3310",3310,2020-10-05,0,0
"3311",3311,2020-10-06,326651.03821588,0
"3312",3312,2020-10-07,0,0
"3313",3313,2020-10-08,0,0
"3314",3314,2020-10-09,0,0
"3315",3315,2020-10-12,0,0
"3316",3316,2020-10-13,287993.706671629,0
"3317",3317,2020-10-14,0,0
"3318",3318,2020-10-15,0,0
"3319",3319,2020-10-16,0,0
"3320",3320,2020-10-19,0,0
"3321",3321,2020-10-20,-82740.4294999997,0
"3322",3322,2020-10-21,0,0
"3323",3323,2020-10-22,0,0
"3324",3324,2020-10-23,0,0
"3325",3325,2020-10-26,0,0
"3326",3326,2020-10-27,-103256.9327,0
"3327",3327,2020-10-28,0,0
"3328",3328,2020-10-29,0,0
"3329",3329,2020-10-30,0,0
"3330",3330,2020-11-02,0,0
"3331",3331,2020-11-03,705310.584124404,0
"3332",3332,2020-11-04,0,0
"3333",3333,2020-11-05,0,0
"3334",3334,2020-11-06,0,0
"3335",3335,2020-11-09,0,0
"3336",3336,2020-11-10,-127987.142149855,0
"3337",3337,2020-11-11,0,0
"3338",3338,2020-11-12,0,0
"3339",3339,2020-11-13,0,0
"3340",3340,2020-11-16,0,0
"3341",3341,2020-11-17,34724.3230999993,0
"3342",3342,2020-11-18,0,0
"3343",3343,2020-11-19,0,0
"3344",3344,2020-11-20,0,0
"3345",3345,2020-11-23,0,0
"3346",3346,2020-11-24,-355220.781838581,0
"3347",3347,2020-11-25,0,0
"3348",3348,2020-11-27,0,0
"3349",3349,2020-11-30,0,0
"3350",3350,2020-12-01,-283178.0016,0
"3351",3351,2020-12-02,0,0
"3352",3352,2020-12-03,0,0
"3353",3353,2020-12-04,0,0
"3354",3354,2020-12-07,0,0
"3355",3355,2020-12-08,-136129.35438,0
"3356",3356,2020-12-09,0,0
"3357",3357,2020-12-10,0,0
"3358",3358,2020-12-11,0,0
"3359",3359,2020-12-14,0,0
"3360",3360,2020-12-15,-213404.04835824,0
"3361",3361,2020-12-16,0,0
"3362",3362,2020-12-17,0,0
"3363",3363,2020-12-18,0,0
"3364",3364,2020-12-21,0,0
"3365",3365,2020-12-22,112049.463912906,0
"3366",3366,2020-12-23,0,0
"3367",3367,2020-12-28,0,0
"3368",3368,2020-12-29,133872.730080001,0
"3369",3369,2020-12-30,0,0
"3370",3370,2021-01-04,0,0
"3371",3371,2021-01-05,-91552.4884166049,0
"3372",3372,2021-01-06,0,0
"3373",3373,2021-01-07,0,0
"3374",3374,2021-01-08,0,0
"3375",3375,2021-01-11,0,0
"3376",3376,2021-01-12,32219.1864335851,0
"3377",3377,2021-01-13,0,0
"3378",3378,2021-01-14,0,0
"3379",3379,2021-01-15,0,0
"3380",3380,2021-01-19,68951.3591338095,0
"3381",3381,2021-01-20,0,0
"3382",3382,2021-01-21,0,0
"3383",3383,2021-01-22,0,0
"3384",3384,2021-01-25,0,0
"3385",3385,2021-01-26,148479.811670836,0
"3386",3386,2021-01-27,0,0
"3387",3387,2021-01-28,0,0
"3388",3388,2021-01-29,0,0
"3389",3389,2021-02-01,0,0
"3390",3390,2021-02-02,424546.453020154,0
"3391",3391,2021-02-03,0,0
"3392",3392,2021-02-04,0,0
"3393",3393,2021-02-05,0,0
"3394",3394,2021-02-08,0,0
"3395",3395,2021-02-09,46153.9623999989,0
"3396",3396,2021-02-10,0,0
"3397",3397,2021-02-11,0,0
"3398",3398,2021-02-12,0,0
"3399",3399,2021-02-16,81882.2047199998,0
"3400",3400,2021-02-17,0,0
"3401",3401,2021-02-18,0,0
"3402",3402,2021-02-19,0,0
"3403",3403,2021-02-22,0,0
"3404",3404,2021-02-23,-148711.183831306,0
"3405",3405,2021-02-24,0,0
"3406",3406,2021-02-25,0,0
"3407",3407,2021-02-26,0,0
"3408",3408,2021-03-01,0,0
"3409",3409,2021-03-02,136747.17250584,0
"3410",3410,2021-03-03,0,0
"3411",3411,2021-03-04,0,0
"3412",3412,2021-03-05,0,0
"3413",3413,2021-03-08,0,0
"3414",3414,2021-03-09,141001.736184209,0
"3415",3415,2021-03-10,0,0
"3416",3416,2021-03-11,0,0
"3417",3417,2021-03-12,0,0
"3418",3418,2021-03-15,0,0
"3419",3419,2021-03-16,8150.63295999932,0
"3420",3420,2021-03-17,0,0
"3421",3421,2021-03-18,0,0
"3422",3422,2021-03-19,0,0
"3423",3423,2021-03-22,0,0
"3424",3424,2021-03-23,205830.028313138,0
"3425",3425,2021-03-24,0,0
"3426",3426,2021-03-25,0,0
"3427",3427,2021-03-26,0,0
"3428",3428,2021-03-29,0,0
"3429",3429,2021-03-30,-144180.890440883,0
"3430",3430,2021-03-31,0,0
"3431",3431,2021-04-01,0,0
"3432",3432,2021-04-06,-43059.9931400007,0
"3433",3433,2021-04-07,0,0
"3434",3434,2021-04-08,0,0
"3435",3435,2021-04-09,0,0
"3436",3436,2021-04-12,0,0
"3437",3437,2021-04-13,-122380.997480001,0
"3438",3438,2021-04-14,0,0
"3439",3439,2021-04-15,0,0
"3440",3440,2021-04-16,0,0
"3441",3441,2021-04-19,0,0
"3442",3442,2021-04-20,615703.922100003,0
"3443",3443,2021-04-21,0,0
"3444",3444,2021-04-22,0,0
"3445",3445,2021-04-23,0,0
"3446",3446,2021-04-26,0,0
"3447",3447,2021-04-27,48119.3053999985,0
"3448",3448,2021-04-28,0,0
"3449",3449,2021-04-29,0,0
"3450",3450,2021-04-30,0,0
"3451",3451,2021-05-03,0,0
"3452",3452,2021-05-04,519015.626582286,0
"3453",3453,2021-05-05,0,0
"3454",3454,2021-05-06,0,0
"3455",3455,2021-05-07,0,0
"3456",3456,2021-05-10,0,0
"3457",3457,2021-05-11,423239.425463202,0
"3458",3458,2021-05-12,0,0
"3459",3459,2021-05-14,0,0
"3460",3460,2021-05-17,0,0
"3461",3461,2021-05-18,143253.738067658,0
"3462",3462,2021-05-19,0,0
"3463",3463,2021-05-20,0,0
"3464",3464,2021-05-21,0,0
"3465",3465,2021-05-25,92876.3819248736,0
"3466",3466,2021-05-26,0,0
"3467",3467,2021-05-27,0,0
"3468",3468,2021-05-28,0,0
"3469",3469,2021-06-01,16258.0528504795,0
"3470",3470,2021-06-02,0,0
"3471",3471,2021-06-03,0,0
"3472",3472,2021-06-04,0,0
"3473",3473,2021-06-07,0,0
"3474",3474,2021-06-08,39325.1732675067,0
"3475",3475,2021-06-09,0,0
"3476",3476,2021-06-10,0,0
"3477",3477,2021-06-11,0,0
"3478",3478,2021-06-14,0,0
"3479",3479,2021-06-15,56526.1958799975,0
"3480",3480,2021-06-16,0,0
"3481",3481,2021-06-17,0,0
"3482",3482,2021-06-18,0,0
"3483",3483,2021-06-21,0,0
"3484",3484,2021-06-22,-141920.651275586,0
"3485",3485,2021-06-23,0,0
"3486",3486,2021-06-24,0,0
"3487",3487,2021-06-25,0,0
"3488",3488,2021-06-28,0,0
"3489",3489,2021-06-29,33820.1657673478,0
"3490",3490,2021-06-30,0,0
"3491",3491,2021-07-01,0,0
"3492",3492,2021-07-02,0,0
"3493",3493,2021-07-06,47125.4615665156,0
"3494",3494,2021-07-07,0,0
"3495",3495,2021-07-08,0,0
"3496",3496,2021-07-09,0,0
"3497",3497,2021-07-12,0,0
"3498",3498,2021-07-13,111145.467240004,0
"3499",3499,2021-07-14,0,0
"3500",3500,2021-07-15,0,0
"3501",3501,2021-07-16,0,0
"3502",3502,2021-07-19,0,0
"3503",3503,2021-07-20,488375.667628906,0
"3504",3504,2021-07-21,0,0
"3505",3505,2021-07-22,0,0
"3506",3506,2021-07-23,0,0
"3507",3507,2021-07-26,0,0
"3508",3508,2021-07-27,320318.019951121,0
"3509",3509,2021-07-28,0,0
"3510",3510,2021-07-29,0,0
"3511",3511,2021-07-30,0,0
"3512",3512,2021-08-02,0,0
"3513",3513,2021-08-03,-355768.094987303,0
"3514",3514,2021-08-04,0,0
"3515",3515,2021-08-05,0,0
"3516",3516,2021-08-06,0,0
"3517",3517,2021-08-09,0,0
"3518",3518,2021-08-10,-70464.0506799984,0
"3519",3519,2021-08-11,0,0
"3520",3520,2021-08-12,0,0
"3521",3521,2021-08-13,0,0
"3522",3522,2021-08-16,0,0
"3523",3523,2021-08-17,184001.460531165,0
"3524",3524,2021-08-18,0,0
"3525",3525,2021-08-19,0,0
"3526",3526,2021-08-20,0,0
"3527",3527,2021-08-23,0,0
"3528",3528,2021-08-24,-32019.910786932,0
"3529",3529,2021-08-25,0,0
"3530",3530,2021-08-26,0,0
"3531",3531,2021-08-27,0,0
"3532",3532,2021-08-30,0,0
"3533",3533,2021-08-31,13580.5139549621,0
"3534",3534,2021-09-01,0,0
"3535",3535,2021-09-02,0,0
"3536",3536,2021-09-03,0,0
"3537",3537,2021-09-07,162322.99865138,0
"3538",3538,2021-09-08,0,0
"3539",3539,2021-09-09,0,0
"3540",3540,2021-09-10,0,0
"3541",3541,2021-09-13,0,0
"3542",3542,2021-09-14,-106725.268750568,0
"3543",3543,2021-09-15,0,0
"3544",3544,2021-09-16,0,0
"3545",3545,2021-09-17,0,0
"3546",3546,2021-09-20,0,0
"3547",3547,2021-09-21,14876.3431144412,0
"3548",3548,2021-09-22,0,0
"3549",3549,2021-09-23,0,0
"3550",3550,2021-09-24,0,0
"3551",3551,2021-09-27,0,0
"3552",3552,2021-09-28,474986.538505386,0
"3553",3553,2021-09-29,0,0
"3554",3554,2021-09-30,0,0
"3555",3555,2021-10-01,0,0
"3556",3556,2021-10-04,0,0
"3557",3557,2021-10-05,635052.983981655,0
"3558",3558,2021-10-06,0,0
"3559",3559,2021-10-07,0,0
"3560",3560,2021-10-08,0,0
"3561",3561,2021-10-11,0,0
"3562",3562,2021-10-12,-134024.131235638,0
"3563",3563,2021-10-13,0,0
"3564",3564,2021-10-14,0,0
"3565",3565,2021-10-15,0,0
"3566",3566,2021-10-18,0,0
"3567",3567,2021-10-19,-258012.500519997,0
"3568",3568,2021-10-20,0,0
"3569",3569,2021-10-21,0,0
"3570",3570,2021-10-22,0,0
"3571",3571,2021-10-25,0,0
"3572",3572,2021-10-26,-150282.335636133,0
"3573",3573,2021-10-27,0,0
"3574",3574,2021-10-28,0,0
"3575",3575,2021-10-29,0,0
"3576",3576,2021-11-01,0,0
"3577",3577,2021-11-02,-241331.04024,0
"3578",3578,2021-11-03,0,0
"3579",3579,2021-11-04,0,0
"3580",3580,2021-11-05,0,0
"3581",3581,2021-11-08,0,0
"3582",3582,2021-11-09,192614.196300004,0
"3583",3583,2021-11-10,0,0
"3584",3584,2021-11-11,0,0
"3585",3585,2021-11-12,0,0
"3586",3586,2021-11-15,0,0
"3587",3587,2021-11-16,-291630.007796397,0
"3588",3588,2021-11-17,0,0
"3589",3589,2021-11-18,0,0
"3590",3590,2021-11-19,0,0
"3591",3591,2021-11-22,0,0
"3592",3592,2021-11-23,-664.446502631996,0
"3593",3593,2021-11-24,0,0
"3594",3594,2021-11-26,0,0
"3595",3595,2021-11-29,0,0
"3596",3596,2021-11-30,387282.658036806,0
"3597",3597,2021-12-01,0,0
"3598",3598,2021-12-02,0,0
"3599",3599,2021-12-03,0,0
"3600",3600,2021-12-06,0,0
"3601",3601,2021-12-07,1066072.98350959,0
"3602",3602,2021-12-08,0,0
"3603",3603,2021-12-09,0,0
"3604",3604,2021-12-10,0,0
"3605",3605,2021-12-13,0,0
"3606",3606,2021-12-14,57165.0006079042,0
"3607",3607,2021-12-15,0,0
"3608",3608,2021-12-16,0,0
"3609",3609,2021-12-17,0,0
"3610",3610,2021-12-20,0,0
"3611",3611,2021-12-21,751888.545771494,0
"3612",3612,2021-12-22,0,0
"3613",3613,2021-12-23,0,0
"3614",3614,2021-12-27,0,0
"3615",3615,2021-12-28,-62329.5692636019,0
"3616",3616,2021-12-29,0,0
"3617",3617,2021-12-30,0,0
"3618",3618,2022-01-03,0,0
"3619",3619,2022-01-04,-71458.1118400025,0
"3620",3620,2022-01-05,0,0
"3621",3621,2022-01-06,0,0
"3622",3622,2022-01-07,0,0
"3623",3623,2022-01-10,0,0
"3624",3624,2022-01-11,247734.526463955,0
"3625",3625,2022-01-12,0,0
"3626",3626,2022-01-13,0,0
"3627",3627,2022-01-14,0,0
"3628",3628,2022-01-18,264853.880381743,0
"3629",3629,2022-01-19,0,0
"3630",3630,2022-01-20,0,0
"3631",3631,2022-01-21,0,0
"3632",3632,2022-01-24,0,0
"3633",3633,2022-01-25,-385065.478818063,0
"3634",3634,2022-01-26,0,0
"3635",3635,2022-01-27,0,0
"3636",3636,2022-01-28,0,0
"3637",3637,2022-01-31,0,0
"3638",3638,2022-02-01,260434.156616937,0
"3639",3639,2022-02-02,0,0
"3640",3640,2022-02-03,0,0
"3641",3641,2022-02-04,0,0
"3642",3642,2022-02-07,0,0
"3643",3643,2022-02-08,307506.712918171,0
"3644",3644,2022-02-09,0,0
"3645",3645,2022-02-10,0,0
"3646",3646,2022-02-11,0,0
"3647",3647,2022-02-14,0,0
"3648",3648,2022-02-15,784657.09934164,0
"3649",3649,2022-02-16,0,0
"3650",3650,2022-02-17,0,0
"3651",3651,2022-02-18,0,0
"3652",3652,2022-02-22,-160125.765796528,0
"3653",3653,2022-02-23,0,0
"3654",3654,2022-02-24,0,0
"3655",3655,2022-02-25,0,0
"3656",3656,2022-02-28,0,0
"3657",3657,2022-03-01,-323257.20334818,0
"3658",3658,2022-03-02,0,0
"3659",3659,2022-03-03,0,0
"3660",3660,2022-03-04,0,0
"3661",3661,2022-03-07,0,0
"3662",3662,2022-03-08,-295611.533218729,0
"3663",3663,2022-03-09,0,0
"3664",3664,2022-03-10,0,0
"3665",3665,2022-03-11,0,0
"3666",3666,2022-03-14,0,0
"3667",3667,2022-03-15,367261.538278015,0
"3668",3668,2022-03-16,0,0
"3669",3669,2022-03-17,0,0
"3670",3670,2022-03-18,0,0
"3671",3671,2022-03-21,0,0
"3672",3672,2022-03-22,-450402.879939891,0
"3673",3673,2022-03-23,0,0
"3674",3674,2022-03-24,0,0
"3675",3675,2022-03-25,0,0
"3676",3676,2022-03-28,0,0
"3677",3677,2022-03-29,-412973.082004645,0
"3678",3678,2022-03-30,0,0
"3679",3679,2022-03-31,0,0
"3680",3680,2022-04-01,0,0
"3681",3681,2022-04-04,0,0
"3682",3682,2022-04-05,570364.262030124,0
"3683",3683,2022-04-06,0,0
"3684",3684,2022-04-07,0,0
"3685",3685,2022-04-08,0,0
"3686",3686,2022-04-11,0,0
"3687",3687,2022-04-12,-543666.144600005,0
"3688",3688,2022-04-13,0,0
"3689",3689,2022-04-14,0,0
"3690",3690,2022-04-19,566015.776934604,0
"3691",3691,2022-04-20,0,0
"3692",3692,2022-04-21,0,0
"3693",3693,2022-04-22,0,0
"3694",3694,2022-04-25,0,0
"3695",3695,2022-04-26,-580490.020537982,0
"3696",3696,2022-04-27,0,0
"3697",3697,2022-04-28,0,0
"3698",3698,2022-04-29,0,0
"3699",3699,2022-05-02,0,0
"3700",3700,2022-05-03,217593.635416778,0
"3701",3701,2022-05-04,0,0
"3702",3702,2022-05-05,0,0
"3703",3703,2022-05-06,0,0
"3704",3704,2022-05-09,0,0
"3705",3705,2022-05-10,-37104.2651400011,0
"3706",3706,2022-05-11,0,0
"3707",3707,2022-05-12,0,0
"3708",3708,2022-05-13,0,0
"3709",3709,2022-05-16,0,0
"3710",3710,2022-05-17,675122.085191218,0
"3711",3711,2022-05-18,0,0
"3712",3712,2022-05-19,0,0
"3713",3713,2022-05-20,0,0
"3714",3714,2022-05-23,0,0
"3715",3715,2022-05-24,-285296.4526042,0
"3716",3716,2022-05-25,0,0
"3717",3717,2022-05-27,0,0
"3718",3718,2022-05-31,271643.579622334,0
"3719",3719,2022-06-01,0,0
"3720",3720,2022-06-02,0,0
"3721",3721,2022-06-03,0,0
"3722",3722,2022-06-07,48136.5103058715,0
"3723",3723,2022-06-08,0,0
"3724",3724,2022-06-09,0,0
"3725",3725,2022-06-10,0,0
"3726",3726,2022-06-13,0,0
"3727",3727,2022-06-14,-367338.569499999,0
"3728",3728,2022-06-15,0,0
"3729",3729,2022-06-16,0,0
"3730",3730,2022-06-17,0,0
"3731",3731,2022-06-21,386937.888800001,0
"3732",3732,2022-06-22,0,0
"3733",3733,2022-06-23,0,0
"3734",3734,2022-06-24,0,0
"3735",3735,2022-06-27,0,0
"3736",3736,2022-06-28,6679.38272148605,0
"3737",3737,2022-06-29,0,0
